Symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A230056J06Rik	7.556662376	0.089545681	0.369207042	0.242535138	0.808365533	NA
A230056P14Rik	29.23172817	-0.122832673	0.20099521	-0.611122389	0.541118559	0.844404549
A230057D06Rik	213.7149611	0.128517347	0.116173576	1.106252828	0.268617103	0.683047898
A230065H16Rik	0.666832485	0.868700588	1.442434162	0.602246266	0.547010223	NA
A230070E04Rik	29.37804241	0.276677185	0.229904957	1.20344158	0.228805486	0.643756784
A230072C01Rik	8.616727089	0.097819495	0.442164965	0.221228507	0.824914514	NA
A230072E10Rik	7.429717286	0.424465266	0.378399594	1.121738164	0.261973785	NA
A230072I06Rik	0	NA	NA	NA	NA	NA
A230073K19Rik	48.2512618	0.082699424	0.207794293	0.397986984	0.69063978	0.906784874
A230077H06Rik	63.74587043	0.145265745	0.133310501	1.089679686	0.275854267	0.686646827
A230083G16Rik	3.8249979	0.172110828	0.547733358	0.314223747	0.753351108	NA
A230098N10Rik	0.491573994	0.006786658	1.550861616	0.004376056	0.996508423	NA
A230103J11Rik	26.16615791	-0.153779444	0.198830404	-0.773420164	0.43927376	NA
A230107N01Rik	17.36661405	0.191767789	0.26478991	0.724226196	0.468926879	NA
A230108P19Rik	0.061833116	0.424981613	3.06038251	0.138865521	0.889556417	NA
A2ld1	202.3959699	-0.113375252	0.086968951	-1.303629067	0.192360085	0.606107262
A2m	131.3239021	0.092078718	0.446133721	0.206392644	0.836484216	0.954433734
A330008L17Rik	38.90473717	0.39622239	0.197833994	2.002802355	0.045198507	0.322543772
A330009N23Rik	4.511212667	-0.454805239	0.52150833	-0.872095829	0.383156101	NA
A330017A19Rik	19.02461635	0.234925208	0.227690724	1.031773293	0.302178333	NA
A330021E22Rik	117.1254429	0.043649543	0.116806058	0.373692456	0.708633138	0.909938455
A330023F24Rik	624.0941203	0.250327895	0.077036694	3.249463108	0.001156231	0.035859959
A330033J07Rik	4.103248119	-0.084045884	0.507845997	-0.165494824	0.868554523	NA
A330035P11Rik	14.85193941	0.362288309	0.264580189	1.369294922	0.170907105	NA
A330040F15Rik	1.524497244	-0.863850795	0.92597775	-0.932906643	0.350868172	NA
A330041J22Rik	7.471314873	-0.350557191	0.401556132	-0.872996734	0.382664858	NA
A330048O09Rik	1.170166244	1.544361401	1.186909635	1.301161735	0.1932031	NA
A330049M08Rik	0.415501969	0.98728097	1.815984529	0.543661554	0.586674394	NA
A330050B17Rik	6.583936013	0.025315504	0.484339668	0.052268078	0.958315088	NA
A330050F15Rik	154.403335	-0.048990113	0.102059933	-0.480013178	0.631218023	0.884887867
A330069E16Rik	11.13685675	0.044185724	0.292141416	0.151247724	0.879780305	NA
A330070K13Rik	0.079999047	0.424981613	3.06038251	0.138865521	0.889556417	NA
A330076H08Rik	86.10161803	0.374905114	0.125059471	2.997814661	0.00271923	0.06362163
A330093E20Rik	0.196995566	-1.017695443	2.738519895	-0.371622439	0.71017398	NA
A330102I10Rik	16.51777083	0.308263135	0.297365336	1.036647846	0.299900006	NA
A3galt2	31.54290801	0.378937785	0.216208538	1.752649496	0.07966219	0.422423411
A430005L14Rik	1.741956141	1.350520306	0.904876678	1.492491009	0.135570472	NA
A430010J10Rik	74.03191076	-0.023873562	0.134677862	-0.17726419	0.859300878	0.962204142
A430033K04Rik	280.7194905	0.110691677	0.082554802	1.340826628	0.179976749	0.587867745
A430035B10Rik	65.61541941	0.881368746	0.134565955	6.549715681	5.76E-11	2.67E-08
A430057M04Rik	1.742741059	-0.418216048	0.857586686	-0.487666209	0.62578629	NA
A430060F13Rik	0	NA	NA	NA	NA	NA
A430071A18Rik	0.427762393	-0.738825109	1.832343922	-0.403213119	0.686791449	NA
A430072P03Rik	0.058868447	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
A430075N02	0.124399401	0.785651995	3.06038251	0.256716927	0.797397303	NA
A430078G23Rik	99.38719253	0.139824684	0.121508479	1.150740141	0.249839157	0.666050467
A430084P05Rik	0.465700086	-1.170999783	1.747143617	-0.670236706	0.502706908	NA
A430088P11Rik	0.062566286	0.424981613	3.06038251	0.138865521	0.889556417	NA
A430089I19Rik	0	NA	NA	NA	NA	NA
A430090L17Rik	0	NA	NA	NA	NA	NA
A430093F15Rik	0.55652034	-1.562738245	1.707248331	-0.91535497	0.36000531	NA
A430105I19Rik	56.13345362	0.234632061	0.176050216	1.332756453	0.182611741	0.591824016
A430107O13Rik	30.21420692	0.517386837	0.238209522	2.171982183	0.029857007	0.259392044
A430108G06Rik	7.258912721	0.553424368	0.481818659	1.148615477	0.250714572	NA
A430110L20Rik	12.48573551	-0.007745243	0.33162773	-0.023355232	0.981366915	NA
A430110N23Rik	326.5050229	0.025352967	0.06751533	0.375514225	0.707278069	0.909938455
A4galt	0.060478748	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
A4gnt	0	NA	NA	NA	NA	NA
A530010L16Rik	0	NA	NA	NA	NA	NA
A530013C23Rik	0.268811483	0.064319738	1.983306403	0.03243056	0.974128692	NA
A530016L24Rik	0.267600103	0.064318821	2.214683052	0.029041998	0.976831095	NA
A530017F20	0	NA	NA	NA	NA	NA
A530020G20Rik	0	NA	NA	NA	NA	NA
A530021J07Rik	0	NA	NA	NA	NA	NA
A530023O14Rik	0.060478748	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
A530032D15Rik	0.062383417	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
A530040E14Rik	0	NA	NA	NA	NA	NA
A530053G22Rik	0	NA	NA	NA	NA	NA
A530054K11Rik	335.0138429	0.105681082	0.070169603	1.506080658	0.132046469	0.528224031
A530058N18Rik	365.0517655	0.129893069	0.068072663	1.908153206	0.056371418	0.357566382
A530064D06Rik	0	NA	NA	NA	NA	NA
A530076I17Rik	2.993864473	-0.896388907	0.690815898	-1.297580021	0.194431691	NA
A530079E22Rik	0.944689649	1.518139765	1.193189416	1.272337606	0.203253193	NA
A530083I20Rik	46.50189124	-0.273747687	0.192049893	-1.425398802	0.154041954	0.556404771
A530088E08Rik	0.060478748	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
A530095I07Rik	2.378098136	0.996597315	0.725555947	1.373563705	0.169577171	NA
A530098C11Rik	0.300729099	-1.681961877	2.139642947	-0.786094652	0.431812037	NA
A530099J19Rik	0	NA	NA	NA	NA	NA
A630001G21Rik	0.445269846	2.312091555	1.592466619	1.451893262	0.146531286	NA
A630001O12Rik	0.147995239	-0.657026156	3.06038251	-0.214687593	0.830010896	NA
A630007B06Rik	871.2342822	-0.013085765	0.043379196	-0.301659926	0.76291132	0.92840413
A630009H07Rik	0.239997142	1.146323863	2.956946334	0.387671514	0.698259139	NA
A630010A05Rik	0	NA	NA	NA	NA	NA
A630014C17Rik	0.82432764	2.308145116	1.190815751	1.938289038	0.052587969	NA
A630023A22Rik	0	NA	NA	NA	NA	NA
A630023P12Rik	3.048975771	0.016540254	0.647455517	0.02554655	0.979619019	NA
A630033E08Rik	1.338050641	0.114064532	0.970737985	0.117502903	0.906461543	NA
A630033H20Rik	0	NA	NA	NA	NA	NA
A630055G03Rik	1.955219988	0.517545841	0.76532881	0.676239852	0.498888374	NA
A630066F11Rik	9.833233555	-0.086754994	0.399848129	-0.216969863	0.828231831	NA
A630072L19Rik	0.570373426	1.53468415	1.693719621	0.906102835	0.364881425	NA
A630072M18Rik	60.00701678	0.015473891	0.163582125	0.094594019	0.9246373	0.980611865
A630073D07Rik	0	NA	NA	NA	NA	NA
A630075F10Rik	0	NA	NA	NA	NA	NA
A630076J17Rik	0.06986416	0.424981613	3.06038251	0.138865521	0.889556417	NA
A630089N07Rik	149.9158914	-0.032058243	0.100606181	-0.318650824	0.749991309	0.923415621
A630091E08Rik	0	NA	NA	NA	NA	NA
A630095E13Rik	0	NA	NA	NA	NA	NA
A730009L09Rik	11.72452235	0.172837333	0.390589976	0.442503248	0.65812508	NA
A730011C13Rik	47.80559448	0.203087908	0.164900738	1.231576711	0.218107245	0.634359855
A730011L01Rik	2.446356788	-0.88403139	0.685759717	-1.289127033	0.197353927	NA
A730013G03Rik	0.367516558	-0.659634525	1.592410118	-0.414236583	0.678700853	NA
A730013G04	0.117736895	-0.657026156	3.06038251	-0.214687593	0.830010896	NA
A730017C20Rik	0.121533893	0.064312919	3.06038251	0.021014667	0.983233956	NA
A730017L22Rik	56.95684916	-0.11715646	0.141151964	-0.830002339	0.406537461	0.773691776
A730028G07Rik	13.74878661	0.396739722	0.279756889	1.418158902	0.156144378	NA
A730036I17Rik	13.85644252	-0.107647255	0.326300582	-0.329902123	0.741473919	NA
A730037C10Rik	13.86685428	0.189686531	0.33048016	0.573972524	0.565986394	NA
A730045E13Rik	0	NA	NA	NA	NA	NA
A730046J19Rik	546.0611303	-0.056081189	0.070244879	-0.798366932	0.424657587	0.782771857
A730049H05Rik	1.086214503	0.72555177	0.989491753	0.733257016	0.463401686	NA
A730056A06Rik	5.960002553	0.456254215	0.504533698	0.904308705	0.365831732	NA
A730069N07Rik	8.211813618	0.470119675	0.351073363	1.339092407	0.180540592	NA
A730082K24Rik	0.139728321	0.785651995	3.06038251	0.256716927	0.797397303	NA
A730085A09Rik	0.058868447	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
A730089K16Rik	2.792100682	0.49388351	0.613467297	0.80506901	0.420779858	NA
A730090H04Rik	0.52257187	0.197798867	1.968284199	0.100493042	0.919952907	NA
A730090N16Rik	1.179350947	-0.55903337	1.041836959	-0.536584314	0.591554782	NA
A730098P11Rik	0.182790611	-0.296354911	2.808443077	-0.105522848	0.915960941	NA
A830005F24Rik	6.38184974	-0.162697191	0.474332423	-0.343002467	0.731596605	NA
A830007P12Rik	34.7246678	0.232108948	0.179376646	1.293975292	0.195673955	0.609384818
A830009L08Rik	25.84235269	0.433039787	0.218443931	1.982384153	0.047436262	NA
A830010M20Rik	397.4209092	-0.108465525	0.067858642	-1.598404	0.109953095	0.485585607
A830018L16Rik	0.768271207	-1.080663604	1.227885405	-0.880101351	0.378804407	NA
A830029E22Rik	0.54609398	-0.878403606	1.615898533	-0.54360072	0.586716264	NA
A830031A19Rik	0.051669733	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
A830035A12Rik	1.191497361	0.565713357	1.243222592	0.455037867	0.649081997	NA
A830039N20Rik	643.8845185	-0.191940746	0.06683344	-2.871926769	0.004079775	0.08212664
A830080D01Rik	135.231259	0.056493637	0.108445426	0.520940707	0.602408077	0.872566058
A830082K12Rik	32.12677665	0.279046518	0.195848217	1.424810103	0.154212101	0.556404771
A830082N09Rik	42.95162121	0.091779097	0.169603436	0.541139375	0.588411521	0.864675087
A830093I24Rik	36.9914452	0.28318503	0.208509682	1.358138512	0.174419737	0.581186951
A930001N09Rik	1906.836664	0.073415181	0.044213253	1.660479048	0.09681812	0.459907621
A930002C04Rik	9.182272545	0.01496788	0.3543445	0.04224104	0.966306546	NA
A930002H24Rik	0.457854705	0.462270099	1.545688943	0.299070587	0.764886188	NA
A930002I21Rik	0.429901618	-1.0324367	1.804335265	-0.572197817	0.567187966	NA
A930003A15Rik	7.671311921	0.680091471	0.391523773	1.737037489	0.082380554	NA
A930003O13Rik	79.41239761	0.37677943	0.134907403	2.792874377	0.005224198	0.095194731
A930004D18Rik	204.7885691	-0.110508384	0.10023448	-1.102498702	0.270244923	0.684152332
A930005H10Rik	6.007790967	0.197162807	0.400445889	0.492358175	0.622466161	NA
A930005I04Rik	19.23942877	0.363444133	0.237301725	1.531569703	0.125628654	NA
A930006D01Rik	89.71251741	-0.337183869	0.126144713	-2.672992472	0.007517794	0.120070871
A930006I01Rik	666.6580873	0.226040377	0.063170685	3.578247974	0.000345905	0.01500188
A930007A09Rik	20.47706204	-0.061538866	0.234042749	-0.262938573	0.792597925	NA
A930007I19Rik	53.05740364	0.425709675	0.176492251	2.412058735	0.015862726	0.188826037
A930009A15Rik	21.76608054	0.05731882	0.239600333	0.239226795	0.810929726	NA
A930011G23Rik	60.99905679	-0.081925146	0.150529052	-0.544248072	0.586270776	0.863224248
A930012L18Rik	23.76694379	0.259553453	0.224753454	1.154836324	0.248157459	NA
A930013B10Rik	3.516109804	-0.815753545	0.571462422	-1.427484143	0.153440393	NA
A930013F10Rik	97.2457117	0.29331775	0.124442295	2.35705834	0.018420353	0.203781696
A930015D03Rik	43.56994694	-0.071789127	0.163891303	-0.438028898	0.661365336	0.896272626
A930017K11Rik	84.05014164	-0.047859483	0.112458129	-0.425576015	0.670416821	0.898033539
A930017M01Rik	82.6035624	-0.245452663	0.13074763	-1.877301054	0.060476844	0.371247093
A930018P22Rik	16.57679332	-0.152806011	0.27709327	-0.551460566	0.581317992	NA
A930024E05Rik	95.85403326	0.362639237	0.122278584	2.965680707	0.003020139	0.068357584
A930033H14Rik	556.5853596	0.352819945	0.07883341	4.475512932	7.62E-06	0.00078959
A930038C07Rik	1675.817967	-0.002854889	0.047081836	-0.06063674	0.951648513	0.987282739
AA066038	0	NA	NA	NA	NA	NA
AA387883	0.717958621	1.535827747	1.291009794	1.189632917	0.234190702	NA
AA388235	67.80442338	0.38602018	0.143541286	2.689262374	0.007161011	0.116287407
AA408296	140.5924142	-0.136984637	0.115286034	-1.188215372	0.234748569	0.65086603
AA414992	0	NA	NA	NA	NA	NA
AA415398	64.21589392	-0.006665206	0.135228304	-0.049288542	0.960689351	0.989306473
AA465934	22.33083923	0.199058489	0.235324404	0.845889698	0.39761428	NA
AA467197	2.843446923	0.212215799	0.64262605	0.330232175	0.741224537	NA
AA474331	11.99085535	0.497631795	0.349288792	1.424700154	0.154243895	NA
AA474408	64.48133286	0.391203885	0.163599385	2.391230788	0.016791994	0.194309958
AA536875	0.208473986	-1.017695531	2.687278345	-0.378708641	0.704904236	NA
AA543186	5.300107433	-0.154417185	0.474999373	-0.32508924	0.745113533	NA
AA545190	0	NA	NA	NA	NA	NA
AA619741	0	NA	NA	NA	NA	NA
AA623943	0	NA	NA	NA	NA	NA
AA792892	0.174714766	-0.296353954	2.499729948	-0.118554388	0.905628403	NA
AA881470	1.789275423	-0.257880812	0.8164958	-0.315838504	0.752125091	NA
AA960436	59.44502315	-0.042384535	0.146013598	-0.290278	0.771603568	0.932859289
AA986860	98.40998144	-0.06637439	0.173265322	-0.383079483	0.701660831	0.909822582
Aaas	118.5288611	0.057609244	0.100023959	0.575954444	0.564645974	0.856474269
Aacs	229.0037989	-0.131311287	0.080278018	-1.635706639	0.101900999	0.470234326
Aadac	0.058868447	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
Aadacl2	0	NA	NA	NA	NA	NA
Aadacl3	0	NA	NA	NA	NA	NA
Aadat	0.536136205	-1.991748917	1.709545411	-1.165075174	0.243988565	NA
Aagab	308.5380715	0.009012858	0.063298665	0.142386228	0.88677494	0.970276108
Aak1	106.241292	-0.066300914	0.117551709	-0.564014889	0.572743999	0.858231141
Aamp	0	NA	NA	NA	NA	NA
Aanat	0	NA	NA	NA	NA	NA
Aard	5.876950349	0.480271994	0.500866026	0.958883152	0.337617613	NA
Aars	1820.993698	-0.164142246	0.053941124	-3.042988961	0.002342409	0.058742717
Aars2	215.8226552	-0.027015642	0.084860722	-0.318352729	0.750217391	0.923415621
Aarsd1	423.1922382	0.049360783	0.061569659	0.80170629	0.422722877	0.781006505
Aasdh	112.259132	0.045813384	0.099867378	0.458742237	0.646419279	0.891154838
Aasdhppt	295.5673391	0.043658832	0.075602973	0.577475072	0.563618574	0.856100023
Aass	35.52532589	0.036175734	0.268594741	0.13468519	0.892860783	0.972728653
Aatf	150.4729603	-0.042242327	0.096234116	-0.438953762	0.66069504	0.896272626
Aatk	847.7633085	-0.121200297	0.046087035	-2.629813309	0.008543177	0.131525476
AB056442	0.168585819	0.424984837	2.886548355	0.147229419	0.882950941	NA
AB124611	0.060478748	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
Abat	9.579249553	-0.194944307	0.334754948	-0.582349292	0.56033143	NA
Abca1	393.7519973	-0.209308881	0.092567595	-2.261146373	0.023750195	0.229312965
Abca12	3.588741285	-0.420943994	0.589000425	-0.714675196	0.474809768	NA
Abca13	119.3032915	0.140299989	0.121340105	1.156254068	0.24757725	0.663168888
Abca14	0	NA	NA	NA	NA	NA
Abca15	0.054053536	0.424981613	3.06038251	0.138865521	0.889556417	NA
Abca16	0.182111878	1.146330209	2.466715465	0.46471927	0.642132507	NA
Abca17	1.051576579	-0.176284526	1.268886275	-0.138928547	0.889506613	NA
Abca2	1240.187687	-0.125333714	0.056251695	-2.228087752	0.025874664	0.24037967
Abca3	1.338862441	1.479188313	0.997716978	1.48257306	0.138187879	NA
Abca4	11563.46212	-0.094318659	0.043420184	-2.172230765	0.029838261	0.259392044
Abca5	790.3950393	-0.143465033	0.04898722	-2.92862166	0.003404686	0.073617793
Abca6	96.43194594	0.039469787	0.112451329	0.350994404	0.725592546	0.91606137
Abca7	395.9166571	0.291695836	0.073030438	3.99416796	6.49E-05	0.004223482
Abca8a	2423.568759	-0.004862156	0.048926488	-0.099376766	0.920839129	0.979700107
Abca8b	348.4359005	0.253417869	0.082810581	3.060211205	0.00221181	0.056808988
Abca9	18.48919986	0.062988514	0.277840358	0.226707577	0.820651135	NA
Abcb10	194.5173572	-0.027022763	0.084458279	-0.319953985	0.749003213	0.923194539
Abcb11	13.49072003	0.511070754	0.297491441	1.717934313	0.085808597	NA
Abcb1a	133.774731	-0.058400145	0.10167067	-0.574405035	0.565693746	0.856948274
Abcb1b	7.767160467	-0.030999729	0.390499968	-0.079384717	0.936726625	NA
Abcb4	27.46369729	-0.151322169	0.214640786	-0.705001935	0.480809032	0.816649205
Abcb5	0	NA	NA	NA	NA	NA
Abcb6	168.9488121	-0.222067328	0.08438553	-2.631580643	0.008498869	0.131222053
Abcb7	650.2086222	0.044882932	0.060316518	0.744123396	0.456801826	0.800660208
Abcb8	170.6414075	-0.210806064	0.08195722	-2.572147571	0.01010698	0.146510014
Abcb9	122.8075768	0.077925356	0.110775961	0.703450057	0.481775321	0.816649205
Abcc1	447.6579803	0.051026644	0.057768389	0.883296977	0.377075837	0.761647879
Abcc10	8.174451745	0.103803334	0.347143404	0.299021478	0.764923658	NA
Abcc12	0.768141174	-0.59149078	1.238452989	-0.477604548	0.632931693	NA
Abcc2	2.763263647	-0.373246279	0.597852097	-0.624312069	0.53242266	NA
Abcc3	1.496191184	-1.935065289	0.999788908	-1.935473852	0.052932174	NA
Abcc4	0.062383417	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
Abcc5	366.7844552	0.035025814	0.064326285	0.544502356	0.586095828	0.863224248
Abcc6	1.295002639	2.128807344	1.044118177	2.038856704	0.041464331	NA
Abcc8	114.6407138	-0.143763724	0.110452677	-1.30158659	0.193057747	0.606182116
Abcc9	0	NA	NA	NA	NA	NA
Abcd1	61.6268605	0.049617732	0.126102421	0.393471687	0.693971132	0.906784874
Abcd2	643.8735121	0.010609807	0.063847111	0.166175205	0.868019072	0.964375245
Abcd3	491.7382032	-0.031956169	0.057702555	-0.553808568	0.579709864	0.860410732
Abcd4	77.24127713	-0.047364443	0.128390585	-0.368909006	0.71219555	0.911333095
Abce1	603.6937419	-0.008456027	0.053146622	-0.159107509	0.873584172	0.966431649
Abcf1	1592.949357	-0.065713083	0.045456995	-1.445609917	0.148286643	0.550285287
Abcf2	0	NA	NA	NA	NA	NA
Abcf3	522.104393	-0.059209503	0.0581871	-1.017570954	0.308881897	0.714718629
Abcg1	1097.719721	-0.111420886	0.04913992	-2.267420969	0.023364522	0.22661462
Abcg2	88.81420586	0.085665412	0.106998645	0.800621464	0.423350821	0.781576382
Abcg3	0.914527734	-1.423263044	1.271832986	-1.119064422	0.263112657	NA
Abcg4	1115.952084	0.080157648	0.049072316	1.633459657	0.102372359	0.470810428
Abcg5	0.314290859	1.817839995	1.898181883	0.957674294	0.338227023	NA
Abcg8	0.068693736	0.424981613	3.06038251	0.138865521	0.889556417	NA
Abhd1	27.55090455	-0.087187713	0.212324848	-0.410633584	0.681341234	0.902967682
Abhd10	167.1203976	-0.00243248	0.109764501	-0.022160902	0.982319606	0.994612937
Abhd11	3.790967428	0.337123257	0.620812106	0.543035893	0.58710509	NA
Abhd12	604.2036051	-0.018777521	0.058976836	-0.318388077	0.750190581	0.923415621
Abhd13	1.824872703	0.318262231	0.885409119	0.359452172	0.719256852	NA
Abhd14a	4.509349511	0.283209079	0.530083897	0.534272179	0.593153238	NA
Abhd14b	193.0304942	0.136302719	0.117178422	1.16320665	0.244745669	0.660766551
Abhd15	3.140336479	-0.405748274	0.597156873	-0.679466808	0.496842132	NA
Abhd2	263.8080988	-0.098994194	0.113449193	-0.872586143	0.382888696	0.765131953
Abhd3	112.1295345	0.172560237	0.110046093	1.568072366	0.116864245	0.499529098
Abhd4	339.5836478	-0.079833348	0.068956283	-1.157738572	0.246970738	0.662375768
Abhd5	127.9638901	0.04118881	0.098189451	0.419483043	0.674863145	0.899191077
Abhd6	329.4797079	-0.026489772	0.062241802	-0.425594552	0.670403311	0.898033539
Abhd8	1559.063771	-0.016374652	0.048903051	-0.334839074	0.737746484	0.920303604
Abi1	0.147995239	-0.657026156	3.06038251	-0.214687593	0.830010896	NA
Abi2	1373.580205	-0.066784026	0.041954886	-1.591805697	0.11142837	0.489431567
Abi3	1.956996931	-0.138014096	0.737947173	-0.187024357	0.851641536	NA
Abi3bp	3.096639784	-0.339378334	0.650800012	-0.521478683	0.602033351	NA
Abl1	136.4765334	-0.022150323	0.094417588	-0.234599549	0.81451956	0.946298637
Abl2	3.974125618	-0.988540185	0.568914927	-1.737588765	0.082283301	NA
Ablim1	64.36040622	-0.053785934	0.185844079	-0.289414301	0.772264352	0.932865875
Ablim2	0.073997619	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
Ablim3	5.569947224	0.454034187	0.532172464	0.853171138	0.393564406	NA
Abo	0.239997142	1.146323863	2.956946334	0.387671514	0.698259139	NA
Abp1	0	NA	NA	NA	NA	NA
Abpa	0	NA	NA	NA	NA	NA
Abpb	0	NA	NA	NA	NA	NA
Abpd	0	NA	NA	NA	NA	NA
Abpe	0	NA	NA	NA	NA	NA
Abpg	0	NA	NA	NA	NA	NA
Abpz	0	NA	NA	NA	NA	NA
Abr	26.31345168	-0.189666442	0.21018584	-0.902374977	0.366857709	NA
Abra	0.24191499	-1.420797995	2.990403217	-0.475119204	0.634702012	NA
Abt1	90.08744576	0.1506729	0.109578221	1.37502597	0.169123394	0.575008759
Abtb1	142.3121678	-0.102710912	0.099472242	-1.032558532	0.301810543	0.708942466
Abtb2	64.83445306	0.019856351	0.154740624	0.128320222	0.897895563	0.973737284
Acaa1a	229.7954035	-0.03291964	0.080385579	-0.409521712	0.682156836	0.902967682
Acaa1b	1.971972182	-0.587920137	0.758677499	-0.774927604	0.43838244	NA
Acaa2	97.49027401	-0.101137154	0.13283821	-0.761355887	0.446444528	0.7955209
